timestamp,value
1/1/21 3:00,15.223236
1/1/21 3:01,17.920266
1/1/21 3:03,18.374052
1/1/21 3:04,19.013348
1/1/21 3:06,17.834646
1/1/21 3:07,20.46318
1/1/21 3:09,15.485804
1/1/21 3:10,20.143532
1/1/21 3:12,15.805452
1/1/21 3:13,14.56967
1/1/21 3:15,20.782828
1/1/21 3:16,15.05485
1/1/21 3:18,15.442994
1/1/21 3:19,15.905342
1/1/21 3:21,19.798198
1/1/21 3:22,14.524006
1/1/21 3:24,20.825638
1/1/21 3:25,17.483604
1/1/21 3:27,14.632458
1/1/21 3:28,19.72114
1/1/21 3:30,18.87921
1/1/21 3:31,18.80786
1/1/21 3:33,15.228944
1/1/21 3:34,17.06692
1/1/21 3:36,16.01094
1/1/21 3:37,18.228498
1/1/21 3:39,16.86714
1/1/21 3:40,19.84957
1/1/21 3:42,15.04058
1/1/21 3:43,20.588756
1/1/21 3:45,20.126408
1/1/21 3:46,21.316526
1/1/21 3:48,17.72334
1/1/21 3:49,16.630258
1/1/21 3:51,14.315664
1/1/21 3:52,18.476796
1/1/21 3:54,21.39073
1/1/21 3:55,16.050896
1/1/21 3:57,18.120046
1/1/21 3:58,19.42147
1/1/21 4:00,16.079436
1/1/21 4:01,17.183934
1/1/21 4:03,17.600618
1/1/21 4:04,15.137616
1/1/21 4:06,19.795344
1/1/21 4:07,15.751226
1/1/21 4:09,19.330142
1/1/21 4:10,16.01094
1/1/21 4:12,16.330588
1/1/21 4:13,14.729494
1/1/21 4:15,14.466926
1/1/21 4:16,20.557362
1/1/21 4:18,20.446056
1/1/21 4:19,20.73431
1/1/21 4:21,15.277462
1/1/21 4:22,15.106222
1/1/21 4:24,15.962422
1/1/21 4:25,16.770104
1/1/21 4:27,17.783274
1/1/21 4:28,16.747272
1/1/21 4:30,15.317418
1/1/21 4:31,15.514344
1/1/21 4:33,17.6948
1/1/21 4:34,15.500074
1/1/21 4:36,20.411808
1/1/21 4:37,14.54113
1/1/21 4:39,14.344204
1/1/21 4:40,19.410054
1/1/21 4:42,14.381306
1/1/21 4:43,18.368344
1/1/21 4:45,20.451764
1/1/21 4:46,19.915212
1/1/21 4:48,18.90775
1/1/21 4:49,16.889972
1/1/21 4:51,19.552754
1/1/21 4:52,18.168564
1/1/21 4:54,15.8397
1/1/21 4:55,17.15254
1/1/21 4:57,16.099414
1/1/21 4:58,20.500282
1/1/21 5:00,16.501828
1/1/21 5:01,20.928382
1/1/21 5:03,21.230906
1/1/21 5:04,19.783928
1/1/21 5:06,16.173618
1/1/21 5:07,18.45111
1/1/21 5:09,20.380414
1/1/21 5:10,15.765496
1/1/21 5:12,14.632458
1/1/21 5:13,16.059458
1/1/21 5:15,18.773612
1/1/21 5:16,18.359782
1/1/21 5:18,17.2667
1/1/21 5:19,19.952314
1/1/21 5:21,21.399292
1/1/21 5:22,18.859232
1/1/21 5:24,17.954514
1/1/21 5:25,16.593156
1/1/21 5:27,14.86934
1/1/21 5:28,16.721586
1/1/21 5:30,16.984154
1/1/21 5:31,17.56637
1/1/21 5:33,20.503136
1/1/21 5:34,20.668668
1/1/21 5:36,17.126854
1/1/21 5:37,16.95276
1/1/21 5:39,19.769658
1/1/21 5:40,19.86384
1/1/21 5:42,18.733656
1/1/21 5:43,19.32158
1/1/21 5:45,17.161102
1/1/21 5:46,17.943098
1/1/21 5:48,17.854624
1/1/21 5:49,14.518298
1/1/21 5:51,19.684038
1/1/21 5:52,19.02191
1/1/21 5:54,16.987008
1/1/21 5:55,20.197758
1/1/21 5:57,16.513244
1/1/21 5:58,19.475696
1/1/21 6:00,18.03728
1/1/21 6:01,15.822576
1/1/21 6:03,14.621042
1/1/21 6:04,19.975146
1/1/21 6:06,17.65199
1/1/21 6:07,17.178226
1/1/21 6:09,20.232006
1/1/21 6:10,17.90885
1/1/21 6:12,18.399738
1/1/21 6:13,18.045842
1/1/21 6:15,17.5521
1/1/21 6:16,18.160002
1/1/21 6:18,17.049796
1/1/21 6:19,15.697
1/1/21 6:21,14.715224
1/1/21 6:22,17.320926
1/1/21 6:24,19.153194
1/1/21 6:25,14.778012
1/1/21 6:27,20.702916
1/1/21 6:28,18.36549
1/1/21 6:30,19.42147
1/1/21 6:31,16.821476
1/1/21 6:33,16.42477
1/1/21 6:34,15.22609
1/1/21 6:36,16.570324
1/1/21 6:37,15.400184
1/1/21 6:39,14.974938
1/1/21 6:40,15.291732
1/1/21 6:42,18.117192
1/1/21 6:43,18.142878
1/1/21 6:45,18.653744
1/1/21 6:46,17.643428
1/1/21 6:48,20.774266
1/1/21 6:49,14.766596
1/1/21 6:51,17.475042
1/1/21 6:52,14.715224
1/1/21 6:54,14.992062
1/1/21 6:55,16.861432
1/1/21 6:57,20.197758
1/1/21 6:58,15.808306
1/1/21 7:00,21.199512
1/1/21 7:01,20.294794
1/1/21 7:03,21.236614
1/1/21 7:04,16.090852
1/1/21 7:06,20.888426
1/1/21 7:07,19.898088
1/1/21 7:09,15.685584
1/1/21 7:10,19.701162
1/1/21 7:12,16.070874
1/1/21 7:13,19.527068
1/1/21 7:15,14.877902
1/1/21 7:16,17.557808
1/1/21 7:18,15.742664
1/1/21 7:19,21.00544
1/1/21 7:21,18.388322
1/1/21 7:22,15.434432
1/1/21 7:24,17.186788
1/1/21 7:25,20.685792
1/1/21 7:27,15.8397
1/1/21 7:28,20.654398
1/1/21 7:30,15.577132
1/1/21 7:31,18.99337
1/1/21 7:33,14.775158
1/1/21 7:34,19.658352
1/1/21 7:36,17.012694
1/1/21 7:37,18.645182
1/1/21 7:39,19.15034
1/1/21 7:40,19.096114
1/1/21 7:42,18.876356
1/1/21 7:43,15.594256
1/1/21 7:45,18.756488
1/1/21 7:46,16.005232
1/1/21 7:48,19.181734
1/1/21 7:49,19.952314
1/1/21 7:51,17.697654
1/1/21 7:52,20.731456
1/1/21 7:54,20.157802
1/1/21 7:55,16.330588
1/1/21 7:57,17.400838
1/1/21 7:58,14.986354
1/1/21 8:00,20.543092
1/1/21 8:01,20.331896
1/1/21 8:03,15.574278
1/1/21 8:04,16.145078
1/1/21 8:06,16.929928
1/1/21 8:07,17.383714
1/1/21 8:09,20.39183
1/1/21 8:10,15.63992
1/1/21 8:12,15.428724
1/1/21 8:13,19.781074
1/1/21 8:15,16.744418
1/1/21 8:16,15.51149
1/1/21 8:18,16.5532
1/1/21 8:19,17.146832
1/1/21 8:21,15.78262
1/1/21 8:22,16.35342
1/1/21 8:24,15.888218
1/1/21 8:25,21.142432
1/1/21 8:27,15.057704
1/1/21 8:28,20.685792
1/1/21 8:30,20.94836
1/1/21 8:31,17.6948
1/1/21 8:33,17.877456
1/1/21 8:34,17.703362
1/1/21 8:36,19.958022
1/1/21 8:37,20.982608
1/1/21 8:39,14.89788
1/1/21 8:40,18.234206
1/1/21 8:42,20.56307
1/1/21 8:43,20.545946
1/1/21 8:45,14.466926
1/1/21 8:46,17.757588
1/1/21 8:48,17.572078
1/1/21 8:49,17.934536
1/1/21 8:51,14.48405
1/1/21 8:52,19.338704
1/1/21 8:54,21.339358
1/1/21 8:55,20.20632
1/1/21 8:57,19.23596
1/1/21 8:58,20.446056
1/1/21 9:00,17.318072
1/1/21 9:01,18.416862
1/1/21 9:03,14.31281
1/1/21 9:04,21.17668
1/1/21 9:06,16.15364
1/1/21 9:07,16.233552
1/1/21 9:09,21.03398
1/1/21 9:10,14.806552
1/1/21 9:12,19.30731
1/1/21 9:13,18.802152
1/1/21 9:15,15.651336
1/1/21 9:16,18.70797
1/1/21 9:18,19.281624
1/1/21 9:19,17.263846
1/1/21 9:21,17.500728
1/1/21 9:22,14.937836
1/1/21 9:24,20.346166
1/1/21 9:25,17.726194
1/1/21 9:27,20.14924
1/1/21 9:28,19.016202
1/1/21 9:30,20.46318
1/1/21 9:31,16.513244
1/1/21 9:33,21.367898
1/1/21 9:34,16.13937
1/1/21 9:36,20.731456
1/1/21 9:37,16.013794
1/1/21 9:39,19.15034
1/1/21 9:40,16.470434
1/1/21 9:42,16.01094
1/1/21 9:43,17.634866
1/1/21 9:45,17.02411
1/1/21 9:46,14.321372
1/1/21 9:48,17.018402
1/1/21 9:49,15.734102
1/1/21 9:51,17.791836
1/1/21 9:52,18.05155
1/1/21 9:54,17.820376
1/1/21 9:55,20.925528
1/1/21 9:57,18.902042
1/1/21 9:58,16.772958
1/1/21 10:00,21.085352
1/1/21 10:01,14.575378
1/1/21 10:03,15.251776
1/1/21 10:04,14.506882
1/1/21 10:06,18.799298
1/1/21 10:07,19.290186
1/1/21 10:09,16.299194
1/1/21 10:10,20.911258
1/1/21 10:12,21.402146
1/1/21 10:13,20.76285
1/1/21 10:15,14.715224
1/1/21 10:16,15.599964
1/1/21 10:18,17.9802
1/1/21 10:19,16.892826
1/1/21 10:21,17.243868
1/1/21 10:22,15.871094
1/1/21 10:24,19.415762
1/1/21 10:25,19.498528
1/1/21 10:27,18.048696
1/1/21 10:28,14.461218
1/1/21 10:30,15.785474
1/1/21 10:31,20.982608
1/1/21 10:33,17.221036
1/1/21 10:34,20.614442
1/1/21 10:36,14.79799
1/1/21 10:37,19.509944
1/1/21 10:39,17.175372
1/1/21 10:40,19.709724
1/1/21 10:42,17.677676
1/1/21 10:43,20.500282
1/1/21 10:45,17.132562
1/1/21 10:46,17.229598
1/1/21 10:48,17.064066
1/1/21 10:49,17.868894
1/1/21 10:51,21.307964
1/1/21 10:52,16.855724
1/1/21 10:54,16.655944
1/1/21 10:55,20.137824
1/1/21 10:57,17.029818
1/1/21 10:58,14.766596
1/1/21 11:00,16.170764
1/1/21 11:01,19.170318
1/1/21 11:03,18.656598
1/1/21 11:04,17.729048
1/1/21 11:06,18.128608
1/1/21 11:07,16.21072
1/1/21 11:09,16.21072
1/1/21 11:10,18.588102
1/1/21 11:12,15.331688
1/1/21 11:13,19.544192
1/1/21 11:15,16.507536
1/1/21 11:16,17.663406
1/1/21 11:18,20.317626
1/1/21 11:19,19.375806
1/1/21 11:21,17.30951
1/1/21 11:22,20.257692
1/1/21 11:24,19.598418
1/1/21 11:25,15.888218
1/1/21 11:27,15.990962
1/1/21 11:28,18.528168
1/1/21 11:30,20.186342
1/1/21 11:31,15.548592
1/1/21 11:33,16.307756
1/1/21 11:34,21.208074
1/1/21 11:36,18.730802
1/1/21 11:37,21.139578
1/1/21 11:39,19.327288
1/1/21 11:40,18.819276
1/1/21 11:42,14.95496
1/1/21 11:43,14.415554
1/1/21 11:45,17.506436
1/1/21 11:46,15.534322
1/1/21 11:48,16.356274
1/1/21 11:49,15.471534
1/1/21 11:51,20.551654
1/1/21 11:52,20.942652
1/1/21 11:54,21.06252
1/1/21 11:55,18.288432
1/1/21 11:57,14.9835
1/1/21 11:58,14.521152
1/1/21 12:00,17.432232
1/1/21 12:01,19.127508
1/1/21 12:03,19.501382
1/1/21 12:04,16.11083
1/1/21 12:06,15.8397
1/1/21 12:07,21.031126
1/1/21 12:09,16.86714
1/1/21 12:10,19.73541
1/1/21 12:12,19.258792
1/1/21 12:13,18.65089
1/1/21 12:15,15.214674
1/1/21 12:16,15.094806
1/1/21 12:18,19.986562
1/1/21 12:19,14.4127
1/1/21 12:21,19.73541
1/1/21 12:22,18.414008
1/1/21 12:24,17.075482
1/1/21 12:25,20.194904
1/1/21 12:27,21.24803
1/1/21 12:28,21.073936
1/1/21 12:30,18.177126
1/1/21 12:31,16.744418
1/1/21 12:33,17.58064
1/1/21 12:34,16.958468
1/1/21 12:36,15.82543
1/1/21 12:37,18.528168
1/1/21 12:39,19.444302
1/1/21 12:40,18.031572
1/1/21 12:42,17.489312
1/1/21 12:43,21.165264
1/1/21 12:45,17.714778
1/1/21 12:46,17.643428
1/1/21 12:48,18.670868
1/1/21 12:49,16.070874
1/1/21 12:51,20.688646
1/1/21 12:52,17.583494
1/1/21 12:54,16.787228
1/1/21 12:55,17.058358
1/1/21 12:57,15.856824
1/1/21 12:58,20.551654
1/1/21 13:00,16.918512
1/1/21 13:01,16.085144
1/1/21 13:03,19.210274
1/1/21 13:04,18.719386
1/1/21 13:06,19.90665
1/1/21 13:07,20.708624
1/1/21 13:09,18.345512
1/1/21 13:10,17.6948
1/1/21 13:12,21.336504
1/1/21 13:13,16.23926
1/1/21 13:15,19.527068
1/1/21 13:16,18.231352
1/1/21 13:18,18.16571
1/1/21 13:19,16.964176
1/1/21 13:21,19.255938
1/1/21 13:22,16.116538
1/1/21 13:24,18.52246
1/1/21 13:25,16.18218
1/1/21 13:27,20.57734
1/1/21 13:28,14.621042
1/1/21 13:30,18.944852
1/1/21 13:31,20.894134
1/1/21 13:33,15.405892
1/1/21 13:34,16.904242
1/1/21 13:36,14.74091
1/1/21 13:37,20.525968
1/1/21 13:39,17.403692
1/1/21 13:40,15.471534
1/1/21 13:42,19.472842
1/1/21 13:43,16.233552
1/1/21 13:45,18.003032
1/1/21 13:46,18.924874
1/1/21 13:48,21.03398
1/1/21 13:49,17.475042
1/1/21 13:51,20.260546
1/1/21 13:52,19.604126
1/1/21 13:54,19.63552
1/1/21 13:55,17.771858
1/1/21 13:57,20.574486
1/1/21 13:58,20.700062
1/1/21 14:00,14.561108
1/1/21 14:01,18.645182
1/1/21 14:03,17.226744
1/1/21 14:04,15.79689
1/1/21 14:06,14.332788
1/1/21 14:07,19.898088
1/1/21 14:09,16.850016
1/1/21 14:10,15.765496
1/1/21 14:12,19.401492
1/1/21 14:13,17.315218
1/1/21 14:15,20.012248
1/1/21 14:16,19.955168
1/1/21 14:18,17.201058
1/1/21 14:19,18.091506
1/1/21 14:21,17.60918
1/1/21 14:22,20.012248
1/1/21 14:24,19.469988
1/1/21 14:25,17.529268
1/1/21 14:27,15.988108
1/1/21 14:28,19.752534
1/1/21 14:30,14.515444
1/1/21 14:31,18.710824
1/1/21 14:33,15.323126
1/1/21 14:34,20.20632
1/1/21 14:36,18.662306
1/1/21 14:37,14.361328
1/1/21 14:39,16.835746
1/1/21 14:40,17.269554
1/1/21 14:42,16.590302
1/1/21 14:43,15.24036
1/1/21 14:45,17.475042
1/1/21 14:46,19.056158
1/1/21 14:48,20.33475
1/1/21 14:49,18.656598
1/1/21 14:51,17.161102
1/1/21 14:52,20.232006
1/1/21 14:54,14.332788
1/1/21 14:55,15.020602
1/1/21 14:57,14.766596
1/1/21 14:58,17.400838
1/1/21 15:00,17.346612
1/1/21 15:01,19.789636
1/1/21 15:03,18.228498
1/1/21 15:04,18.202812
1/1/21 15:06,20.697208
1/1/21 15:07,16.576032
1/1/21 15:09,19.287332
1/1/21 15:10,17.971638
1/1/21 15:12,16.113684
1/1/21 15:13,15.779766
1/1/21 15:15,18.020156
1/1/21 15:16,17.79469
1/1/21 15:18,16.270654
1/1/21 15:19,18.43684
1/1/21 15:21,17.086898
1/1/21 15:22,20.879864
1/1/21 15:24,19.147486
1/1/21 15:25,19.875256
1/1/21 15:27,16.022356
1/1/21 15:28,16.613134
1/1/21 15:30,15.565716
1/1/21 15:31,21.031126
1/1/21 15:33,21.282278
1/1/21 15:34,20.560216
1/1/21 15:36,18.528168
1/1/21 15:37,19.153194
1/1/21 15:39,15.665606
1/1/21 15:40,16.473288
1/1/21 15:42,19.070428
1/1/21 15:43,17.783274
1/1/21 15:45,17.871748
1/1/21 15:46,21.36219
1/1/21 15:48,17.697654
1/1/21 15:49,20.086452
1/1/21 15:51,15.776912
1/1/21 15:52,15.306002
1/1/21 15:54,14.917858
1/1/21 15:55,19.743972
1/1/21 15:57,18.847816
1/1/21 15:58,20.374706
1/1/21 16:00,15.719832
1/1/21 16:01,20.37756
1/1/21 16:03,15.622796
1/1/21 16:04,18.713678
1/1/21 16:06,17.757588
1/1/21 16:07,17.717632
1/1/21 16:09,20.243422
1/1/21 16:10,17.711924
1/1/21 16:12,18.8364
1/1/21 16:13,21.30511
1/1/21 16:15,19.538484
1/1/21 16:16,15.819722
1/1/21 16:18,19.612688
1/1/21 16:19,18.999078
1/1/21 16:21,20.839908
1/1/21 16:22,15.808306
1/1/21 16:24,18.502482
1/1/21 16:25,14.678122
1/1/21 16:27,19.96373
1/1/21 16:28,15.2689
1/1/21 16:30,21.199512
1/1/21 16:31,16.119392
1/1/21 16:33,15.745518
1/1/21 16:34,16.501828
1/1/21 16:36,14.543984
1/1/21 16:37,17.500728
1/1/21 16:39,16.456164
1/1/21 16:40,16.815768
1/1/21 16:42,20.274816
1/1/21 16:43,16.564616
1/1/21 16:45,18.730802
1/1/21 16:46,17.774712
1/1/21 16:48,14.652436
1/1/21 16:49,15.548592
1/1/21 16:51,20.594464
1/1/21 16:52,21.225198
1/1/21 16:54,20.271962
1/1/21 16:55,14.58394
1/1/21 16:57,17.104022
1/1/21 16:58,19.684038
1/1/21 17:00,16.9813
1/1/21 17:01,14.749472
1/1/21 17:03,16.673068
1/1/21 17:04,14.61248
1/1/21 17:06,16.847162
1/1/21 17:07,14.6981
1/1/21 17:09,19.153194
1/1/21 17:10,15.457264
1/1/21 17:12,16.450456
1/1/21 17:13,18.944852
1/1/21 17:15,19.204566
1/1/21 17:16,20.680084
1/1/21 17:18,19.50709
1/1/21 17:19,20.76285
1/1/21 17:21,18.20852
1/1/21 17:22,20.76285
1/1/21 17:24,20.060766
1/1/21 17:25,17.029818
1/1/21 17:27,21.36219
1/1/21 17:28,17.278116
1/1/21 17:30,20.765704
1/1/21 17:31,14.418408
1/1/21 17:33,15.217528
1/1/21 17:34,19.118946
1/1/21 17:36,15.571424
1/1/21 17:37,19.118946
1/1/21 17:39,18.003032
1/1/21 17:40,19.401492
1/1/21 17:42,19.09326
1/1/21 17:43,15.951006
1/1/21 17:45,15.01204
1/1/21 17:46,19.598418
1/1/21 17:48,21.182388
1/1/21 17:49,17.084044
1/1/21 17:51,19.02191
1/1/21 17:52,15.756934
1/1/21 17:54,15.862532
1/1/21 17:55,14.849362
1/1/21 17:57,21.385022
1/1/21 17:58,14.51259
1/1/21 18:00,21.387876
1/1/21 18:01,19.769658
1/1/21 18:03,17.640574
1/1/21 18:04,16.561762
1/1/21 18:06,16.393376
1/1/21 18:07,19.341558
1/1/21 18:09,19.53563
1/1/21 18:10,21.359336
1/1/21 18:12,18.060112
1/1/21 18:13,21.185242
1/1/21 18:15,16.764396
1/1/21 18:16,21.202366
1/1/21 18:18,18.882064
1/1/21 18:19,14.35562
1/1/21 18:21,14.75518
1/1/21 18:22,19.975146
1/1/21 18:24,19.978
1/1/21 18:25,20.388976
1/1/21 18:27,18.588102
1/1/21 18:28,17.917412
1/1/21 18:30,20.257692
1/1/21 18:31,18.590956
1/1/21 18:33,14.31281
1/1/21 18:34,17.963076
1/1/21 18:36,17.62345
1/1/21 18:37,20.226298
1/1/21 18:39,19.869548
1/1/21 18:40,18.128608
1/1/21 18:42,17.731902
1/1/21 18:43,16.835746
1/1/21 18:45,14.324226
1/1/21 18:46,19.96373
1/1/21 18:48,18.042988
1/1/21 18:49,19.903796
1/1/21 18:51,17.557808
1/1/21 18:52,16.704462
1/1/21 18:54,19.452864
1/1/21 18:55,20.160656
1/1/21 18:57,17.032672
1/1/21 18:58,18.830692
1/1/21 19:00,19.632666
1/1/21 19:01,20.123554
1/1/21 19:03,17.783274
1/1/21 19:04,18.314118
1/1/21 19:06,16.279216
1/1/21 19:07,19.898088
1/1/21 19:09,17.506436
1/1/21 19:10,16.927074
1/1/21 19:12,14.51259
1/1/21 19:13,16.421916
1/1/21 19:15,15.160448
1/1/21 19:16,20.53453
1/1/21 19:18,19.49282
1/1/21 19:19,19.966584
1/1/21 19:21,15.057704
1/1/21 19:22,17.069774
1/1/21 19:24,20.466034
1/1/21 19:25,17.041234
1/1/21 19:27,14.344204
1/1/21 19:28,17.089752
1/1/21 19:30,15.243214
1/1/21 19:31,18.354074
1/1/21 19:33,19.001932
1/1/21 19:34,18.576686
1/1/21 19:36,16.61028
1/1/21 19:37,17.332342
1/1/21 19:39,19.147486
1/1/21 19:40,19.826738
1/1/21 19:42,16.66736
1/1/21 19:43,20.06362
1/1/21 19:45,16.898534
1/1/21 19:46,20.623004
1/1/21 19:48,15.990962
1/1/21 19:49,17.36659
1/1/21 19:51,17.158248
1/1/21 19:52,14.723786
1/1/21 19:54,20.657252
1/1/21 19:55,15.02631
1/1/21 19:57,20.129262
1/1/21 19:58,15.131908
1/1/21 20:00,20.454618
1/1/21 20:01,19.87811
1/1/21 20:03,15.000624
1/1/21 20:04,20.303356
1/1/21 20:06,19.915212
1/1/21 20:07,20.052204
1/1/21 20:09,16.113684
1/1/21 20:10,20.023664
1/1/21 20:12,16.627404
1/1/21 20:13,20.557362
1/1/21 20:15,14.663852
1/1/21 20:16,20.811368
1/1/21 20:18,14.378452
1/1/21 20:19,19.404346
1/1/21 20:21,17.192496
1/1/21 20:22,19.94946
1/1/21 20:24,15.103368
1/1/21 20:25,17.92312
1/1/21 20:27,14.54113
1/1/21 20:28,16.744418
1/1/21 20:30,19.147486
1/1/21 20:31,17.874602
1/1/21 20:33,18.334096
1/1/21 20:34,21.102476
1/1/21 20:36,19.552754
1/1/21 20:37,17.68053
1/1/21 20:39,16.18218
1/1/21 20:40,16.262092
1/1/21 20:42,17.38086
1/1/21 20:43,15.42587
1/1/21 20:45,19.019056
1/1/21 20:46,16.373398
1/1/21 20:48,20.309064
1/1/21 20:49,20.794244
1/1/21 20:51,20.514552
1/1/21 20:52,21.173826
1/1/21 20:54,18.776466
1/1/21 20:55,17.586348
1/1/21 20:57,19.986562
1/1/21 20:58,17.572078
1/1/21 21:00,16.904242
1/1/21 21:01,15.174718
1/1/21 21:03,14.46978
1/1/21 21:04,21.393584
1/1/21 21:06,20.040788
1/1/21 21:07,17.106876
1/1/21 21:09,20.574486
1/1/21 21:10,16.264946
1/1/21 21:12,14.535422
1/1/21 21:13,15.017748
1/1/21 21:15,15.314564
1/1/21 21:16,17.891726
1/1/21 21:18,15.051996
1/1/21 21:19,14.618188
1/1/21 21:21,18.856378
1/1/21 21:22,19.903796
1/1/21 21:24,17.757588
1/1/21 21:25,18.990516
1/1/21 21:27,17.663406
1/1/21 21:28,16.5532
1/1/21 21:30,18.20852
1/1/21 21:31,16.361982
1/1/21 21:33,18.411154
1/1/21 21:34,18.699408
1/1/21 21:36,21.265154
1/1/21 21:37,21.088206
1/1/21 21:39,14.46978
1/1/21 21:40,19.581294
1/1/21 21:42,15.320272
1/1/21 21:43,18.114338
1/1/21 21:45,15.805452
1/1/21 21:46,17.589202
1/1/21 21:48,19.741118
1/1/21 21:49,17.104022
1/1/21 21:51,18.35122
1/1/21 21:52,17.626304
1/1/21 21:54,16.202158
1/1/21 21:55,16.573178
1/1/21 21:57,16.907096
1/1/21 21:58,17.943098
1/1/21 22:00,16.433332
1/1/21 22:01,20.386122
1/1/21 22:03,18.128608
1/1/21 22:04,14.572524
1/1/21 22:06,17.874602
1/1/21 22:07,15.480096
1/1/21 22:09,14.338496
1/1/21 22:10,18.071528
1/1/21 22:12,19.27877
1/1/21 22:13,16.404792
1/1/21 22:15,14.364182
1/1/21 22:16,18.46538
1/1/21 22:18,20.229152
1/1/21 22:19,19.05045
1/1/21 22:21,16.259238
1/1/21 22:22,15.28317
1/1/21 22:24,18.462526
1/1/21 22:25,15.4116
1/1/21 22:27,19.273062
1/1/21 22:28,16.541784
1/1/21 22:30,17.226744
1/1/21 22:31,14.95496
1/1/21 22:33,18.33695
1/1/21 22:34,20.146386
1/1/21 22:36,17.93739
1/1/21 22:37,17.871748
1/1/21 22:39,17.300948
1/1/21 22:40,21.30511
1/1/21 22:42,16.89568
1/1/21 22:43,21.093914
1/1/21 22:45,18.257038
1/1/21 22:46,20.72004
1/1/21 22:48,18.188542
1/1/21 22:49,16.073728
1/1/21 22:51,16.735856
1/1/21 22:52,20.10643
1/1/21 22:54,18.09436
1/1/21 22:55,19.952314
1/1/21 22:57,14.335642
1/1/21 22:58,19.096114
1/1/21 23:00,16.193596
1/1/21 23:01,20.525968
1/1/21 23:03,19.686892
1/1/21 23:04,19.05045
1/1/21 23:06,17.806106
1/1/21 23:07,20.617296
1/1/21 23:09,14.703808
1/1/21 23:10,18.371198
1/1/21 23:12,20.057912
1/1/21 23:13,19.958022
1/1/21 23:15,19.77822
1/1/21 23:16,16.755834
